exper_data_id	pop_label	data_group_name	data_id	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32	mean_still	mean_forward	mean_backward
B214-20180706_105930_proc	PB250L453	B214	PB250L453_NGM_B214	20180706	105930	1197.082	349.070512820513	279	81.3567266711245	1.91039346674279	24.6	46	Paris2	NGM	-0.936717922340763	-1.55299449462326	-0.995393779510367	-4.71040278681025	0.741998376216431	-2.2613596191394	-1.26609450993698	1.10603257492537	-3.52228587780041
B214-20180706_111956_proc	N2ancL0	B214	N2ancL0_NGM_B214	20180706	111956	1297.427	233.82400279916	8747	1576.39586079545	3.19766528585098	24.7	45	Paris2	NGM	-1.55899274566613	-2.35508240126344	-1.30531531719935	-4.08585672126281	-0.644497029732861	-1.86238470237754	-0.496176638909132	0.21212264718055	-2.60639935989572
B214-20180706_114246_proc	PB250L457	B214	PB250L457_NGM_B214	20180706	114246	1197.963	126.015503875969	803	84.4687603977778	1.92669612083879	24.8	44	Paris2	NGM	0.0480286959601416	-1.22857474001468	-1.29456123514015	-3.97747308085231	0.576498809116893	-1.36716352804248	-1.47152043744217	1.31083459637965	-3.63780357068423
B214-20180706_120315_proc	N2250L531	B214	N2250L531_NGM_B214	20180706	120315	1209.277	293.737984496124	4255	1033.55568991307	3.01433388219247	24.8	43	Paris2	NGM	-1.35587547483725	-2.13046107001755	-0.978669132390709	-4.86311703584512	-0.307796919636323	-2.606446554975	-0.368728303536392	0.0924529816261304	-2.6169598050448
B214-20180706_130434_proc	N2250L525	B214	N2250L525_NGM_B214	20180706	130434	1297.281	208.665641813989	7173	1153.76595258217	3.06211771886215	25.3	43	Paris2	NGM	-1.54670048201356	-2.49577031297232	-1.99402823694676	-5.77102706710858	-0.508308738788036	-3.25547349854182	-1.31233559872314	1.1329860041727	-3.42529594077291
B214-20180706_135228_proc	PBancL0	B214	PBancL0_NGM_B214	20180706	135228	1198.668	181.753036437247	1765	267.625488718929	2.42752747338139	25.4	43	Paris2	NGM	-0.696587999155372	-1.9159193716923	-0.870713083262039	-4.09421399084716	0.56045685602257	-1.51708454439885	-0.715488458512582	0.586290984498769	-3.50751720006924
B214-20180706_141257_proc	PB250L486	B214	PB250L486_NGM_B214	20180706	141257	1227.396	309.798825256975	1742	439.686583301274	2.643143213659	25.6	43	Paris2	NGM	-1.08720932579719	-1.6820853456416	-1.29694298889676	-4.72886070223244	0.248723795557548	-2.14255161556448	-1.13177421352458	0.943078363541188	-3.27482181026559
B214-20180706_143354_proc	PB250L476	B214	PB250L476_NGM_B214	20180706	143354	1254.112	305.824337585868	2597	633.297348809756	2.8016076699321	25.8	43	Paris2	NGM	-0.78392814509901	-1.49493650239606	-1.16531149215693	-5.68619031548346	0.0965571064602493	-3.29520479380858	-1.19523178090743	0.941342981746368	-2.98071813688581
B214-20180706_145514_proc	N2250L578	B214	N2250L578_NGM_B214	20180706	145514	1296.868	183.493353398545	8258	1168.42123667573	3.06759944190582	25.9	42	Paris2	NGM	-0.518080405489542	-1.42071754808605	-1.48783053914469	-4.50930031785584	-0.603821690339951	-1.79552846504208	-1.4584734740247	1.02117396704222	-2.49658580497046
B214-20180706_151820_proc	PB250L458	B214	PB250L458_NGM_B214	20180706	151820	1198.52	390.207594936709	819	266.645546384845	2.42593433432814	25	42	Paris2	NGM	-1.36833403398041	-1.93524352639656	-1.04966348929638	-4.23794904469188	0.173526099429836	-2.20759220146761	-0.707057955583568	0.481495717263248	-2.91023863103117
B214-20180706_153839_proc	PB250L410	B214	PB250L410_NGM_B214	20180706	153839	1205.193	260.167910447761	1302	281.065870282175	2.44880811260132	25.8	42	Paris2	NGM	-0.833756220893705	-1.51977817545499	-1.28039641781147	-4.7281675576333	0.108590468538062	-2.45986534422363	-0.924786429063903	0.662119057729261	-2.81948793836849
B214-20180706_155905_proc	PB250L432	B214	PB250L432_NGM_B214	20180706	155905	1198.154	156.805135951662	2375	310.821645535713	2.49251125533282	25.8	42	Paris2	NGM	-0.222037836653004	-1.53310137539108	-0.879646486067697	-4.9050035491636	0.374207916079231	-2.44609906529535	-1.06121709423223	0.893386618227417	-3.36725937777009
B214-20180706_161942_proc	PB250L492	B214	PB250L492_NGM_B214	20180706	161942	1297.053	266.564875491481	4148	852.479508191773	2.93068394826723	25.8	41	Paris2	NGM	-1.24406404659012	-1.68190562290367	-1.42198952037565	-4.01842323349797	-0.291097853768198	-1.79281190544189	-1.06892720014603	0.734138045048999	-2.60714231876927
B214-20180706_165051_proc	N2250L548	B214	N2250L548_NGM_B214	20180706	165051	1193.116	292.849814912745	4709	1155.82204783451	3.06289097457537	25.8	41	Paris2	NGM	-1.61531991143405	-2.34286523744412	-1.55752680329388	-5.50079601440291	-0.409920136188772	-3.35676528982515	-0.804047290824232	0.58203346514341	-2.9591806592385
B214-20180706_171106_proc	N2250L581	B214	N2250L581_NGM_B214	20180706	171106	1297.115	213.271645021645	8992	1478.46461727344	3.16981093541826	26	40	Paris2	NGM	-1.30309805379254	-1.9812909795914	-1.7241671256558	-4.12160378266589	-0.686127500368791	-1.74133448355564	-1.19584352045264	0.846047290378493	-2.61708012817427
B215-20180709_105117_proc	PB250L496	B215	PB250L496_NGM_B215	20180709	105117	1201.955	140.225940507437	19332	2255.36553522367	3.35321693959105	24.5	45	Paris2	NGM	-1.23884415356013	-1.84565688994274	-2.31110777909456	-4.49238092382278	-0.883272302200504	-1.26186945677605	-1.82130731542931	1.50932498646115	-3.13311503722413
B215-20180709_113120_proc	PB250L498	B215	PB250L498_NGM_B215	20180709	113120	1206.117	132.185702547247	4098	449.124760731023	2.65236699884455	25	44	Paris2	NGM	-0.941565168483117	-1.7841062763254	-1.57936144283872	-4.46104842301166	0.208616815856714	-1.74224750394289	-0.885324835930227	0.717189185732184	-3.2893983352289
B215-20180709_115152_proc	N2ancL0	B215	N2ancL0_NGM_B215	20180709	115152	1208.461	313.008553654743	7322	1896.50193912756	3.27795329109469	25.5	43	Paris2	NGM	-1.70779110285351	-2.33121022467097	-1.28479135359015	-3.89439180248904	-0.703085248211943	-1.81029983809716	-0.444926792080325	0.121686121931135	-2.45534837680372
B215-20180709_121229_proc	PB250L495	B215	PB250L495_NGM_B215	20180709	121229	1297.963	290.379276637341	3248	726.640043297139	2.86131932705794	25.6	43	Paris2	NGM	-1.26770192373312	-1.79738061152476	-1.37574566761129	-4.94538632144613	-0.0716282725801378	-2.38498282320137	-1.01979720801403	0.764524948921397	-2.89105033820169
B215-20180709_124250_proc	PB250L443	B215	PB250L443_NGM_B215	20180709	124250	1255.523	146.58282208589	790	92.2328220573042	1.96488549699476	25.8	42	Paris2	NGM	0.149458955771668	-1.7052517498649	-1.05264556782863	-4.56357598047332	0.586641770322984	-1.860753608239	-1.30249798617204	1.17748620673829	-3.80570163917169
B215-20180709_131606_proc	PB250L497	B215	PB250L497_NGM_B215	20180709	131606	1297.421	232.696338837042	3975	712.928145048711	2.85304576017248	25.7	43	Paris2	NGM	-1.35951865595406	-2.00160207649748	-1.48122810933775	-3.95229276111148	-0.240969628877262	-1.91822676310943	-0.765991614966727	0.512572116186872	-2.80148619233044
B215-20180709_133811_proc	N2250L514	B215	N2250L514_NGM_B215	20180709	133811	1141.055	199.962375339982	5283	925.810963469004	2.9665223193998	25.7	43	Paris2	NGM	-1.26401739633587	-2.49131148998768	-1.16964369425269	-4.56463688227319	-0.261779226974809	-1.98737695041419	-0.534355473831563	0.369070520017677	-3.19739109338575
B215-20180709_135747_proc	PB250L424	B215	PB250L424_NGM_B215	20180709	135747	1297.919	261.820224719101	1085	218.869547190714	2.34018533942511	25.6	43	Paris2	NGM	-1.11411581646866	-1.66379003312559	-1.25952024127969	-3.92962476371964	0.217282932567862	-1.81014850417229	-1.40739401622548	1.1772437507855	-3.2070113211981
B215-20180709_142118_proc	N2250L503	B215	N2250L503_NGM_B215	20180709	142118	1158.749	190.785828571429	12729	2095.80574558055	3.32135102662655	25.7	43	Paris2	NGM	-1.60044875701977	-2.06740799139543	-2.49316850501546	-3.70453526494924	-1.11948847404481	-0.968913323885794	-1.92767085196559	1.50434414162908	-2.84828764854404
B215-20180709_144100_proc	PB250L464	B215	PB250L464_NGM_B215	20180709	144100	1189.088	202.614383137012	4116	701.34489709083	2.84593164145786	25.7	43	Paris2	NGM	-1.45101064017874	-2.03489951704516	-1.39963549071579	-3.58619641165857	-0.259622125355272	-1.39496370580012	-0.523393211032182	0.27498239751544	-2.7582001338407
B215-20180709_150115_proc	N2250L584	B215	N2250L584_NGM_B215	20180709	150115	1299.09	205.188062142273	18917	2987.89350356433	3.47536511401398	25.8	42	Paris2	NGM	-1.63273157513947	-2.18827792567202	-2.02084423551254	-3.29172099089442	-1.46918064904951	-1.12665317024477	-1.17294639507743	0.709553638892053	-2.27310934931032
B215-20180709_152945_proc	N2250L524	B215	N2250L524_NGM_B215	20180709	152945	1296.973	383.436291522062	5009	1480.85764640745	3.17051331216662	25.9	42	Paris2	NGM	-1.87328637591924	-2.71293187385602	-0.822013315801715	-4.30559060384159	-0.211584785272788	-2.38100068636928	0.139928960314332	-0.351218730552407	-2.90335799668357
B215-20180709_155334_proc	N2250L593	B215	N2250L593_NGM_B215	20180709	155334	1297.67	155.546832701678	29098	3487.86805424602	3.5425600472477	25.9	42	Paris2	NGM	-1.18619331386947	-1.74566926758553	-2.65024253487542	-3.49052024440661	-1.5279027800171	-1.20196742974165	-2.20275017667518	1.51204298851081	-2.42705931024752
B215-20180709_161536_proc	N2250L554	B215	N2250L554_NGM_B215	20180709	161536	1190.814	522.745233968804	1129	495.610035782901	2.69514009197563	25.8	42	Paris2	NGM	-1.50940157489828	-2.38829825544347	-0.119656793770803	-3.55211579119271	0.427658830414612	-2.22571490489225	0.431771548134684	-0.59862567208196	-3.20320741284786
B215-20180709_163557_proc	N2250L558	B215	N2250L558_NGM_B215	20180709	163557	1245.535	215.241769041769	9995	1727.24289688566	3.23735341536681	25.9	42	Paris2	NGM	-1.26266182275436	-2.1086346257046	-1.62775199187819	-4.42658166791081	-0.759384586820167	-1.63399992243979	-1.08233571117159	0.80061181481629	-2.80917469769976
B215-20180709_165711_proc	PB250L487	B215	PB250L487_NGM_B215	20180709	165711	1098.946	236.947640594699	4306	928.431916036617	2.96775006146973	25.8	42	Paris2	NGM	-1.398917984872	-1.86742037910256	-1.28892407309019	-3.45424518967044	-0.488388046288979	-1.527664808565	-0.589837955472463	0.221139467321225	-2.33497715405254
B215-20180709_171603_proc	PBancL0	B215	PBancL0_NGM_B215	20180709	171603	1232.085	214.498355263158	1427	248.431847608344	2.3952072692581	25.9	42	Paris2	NGM	-0.793329382745718	-1.53822124834407	-1.38288267569225	-4.12608604737988	0.12205424739703	-1.84612150766168	-1.22845782246664	1.00698543328251	-3.14930266997582
B215-20180709_173709_proc	PB250L463	B215	PB250L463_NGM_B215	20180709	173709	1297.876	186.212865497076	10883	1561.43931716487	3.19352511073558	26	42	Paris2	NGM	-1.04845410739271	-1.83087573266143	-1.6263410654535	-4.05484958607601	-0.535692363676976	-1.25059368074243	-1.1833868313538	0.89409438680268	-2.82814984839686
B216-20180713_095643_proc	PB250L440	B216	PB250L440_NGM_B216	20180713	95643	1138.204	369.113300492611	970	314.565667909999	2.49771132143135	24.5	51	Paris2	NGM	-1.255264656229	-1.87307608507685	-1.33285638091797	-4.22364951852666	0.107215600844323	-1.93355624739115	-0.774713785665353	0.550152166882141	-2.93670170365294
B216-20180713_101605_proc	N2250L509	B216	N2250L509_NGM_B216	20180713	101605	1146.892	396.544109277177	4001	1383.36738003054	3.1409375307472	24.5	51	Paris2	NGM	-1.71343809698096	-2.49295777761819	-1.08265628653666	-4.51407548780372	-0.394727425365802	-2.71333283717479	-0.179018466634304	-0.0624291554126404	-2.74732862017124
B216-20180713_103542_proc	PB250L435	B216	PB250L435_NGM_B216	20180713	103542	1185.927	336.086661002549	2768	784.439411241211	2.89455940505517	24.6	50	Paris2	NGM	-0.9617709049039	-1.83169798856041	-1.14793771035304	-5.45603406155818	-0.101552633031169	-2.73252259150177	-0.949726173807454	0.702647928684731	-2.89733389442363
B216-20180713_105553_proc	PB250L406	B216	PB250L406_NGM_B216	20180713	105553	1170.626	442.558928571429	4558	1723.16657619818	3.23632726214154	24.6	51	Paris2	NGM	-1.91839335415332	-2.43780597035197	-0.934553924607913	-3.98008220914579	-0.569553495584529	-2.3721071075822	0.125251750659974	-0.506719333905177	-2.28033174150067
B216-20180713_111545_proc	PB250L426	B216	PB250L426_NGM_B216	20180713	111545	1163.337	516.865671641791	1891	840.163241669978	2.92436367661984	24.8	51	Paris2	NGM	-1.27943549827743	-1.71411785421797	-0.583129266175491	-4.09089758798739	-0.0593616766965518	-2.40625321127602	-0.276819927073456	-0.130953463853729	-2.18112770059488
B216-20180713_113530_proc	PB250L481	B216	PB250L481_NGM_B216	20180713	113530	1296.782	452.077367205543	2253	785.429091639218	2.89510698313811	24.8	51	Paris2	NGM	-1.87012166951471	-2.47662238342487	-1.07668812588301	-3.80973857134847	-0.147419419010602	-1.98068968850692	0.0047507223167843	-0.22993254191989	-2.8239512905998
B216-20180713_115835_proc	PB250L475	B216	PB250L475_NGM_B216	20180713	115835	1172.732	167.810201660735	8897	1273.10192283963	3.1048631740817	24.8	51	Paris2	NGM	-0.882383783097404	-1.79378563662756	-2.49790394948189	-4.90931781465189	-0.643175594956523	-2.13394140629307	-2.21538272431574	1.89370769742012	-3.39523539796703
B216-20180713_121838_proc	N2250L598	B216	N2250L598_NGM_B216	20180713	121838	1176.179	387.73596112311	3548	1169.62400286419	3.06804627223733	24.8	50	Paris2	NGM	-1.4171999278169	-2.24437751678611	-1.19691932934539	-4.54569878641985	-0.324274470401273	-2.20968744668677	-0.552359374146007	0.332909834228101	-2.89874585094258
B216-20180713_123841_proc	N2250L556	B216	N2250L556_NGM_B216	20180713	123841	1174.342	473.349217638691	3428	1381.74494147824	3.14042788331923	24.8	50	Paris2	NGM	-1.86637549699812	-2.42711695626879	-0.842573476066675	-4.18475802205258	-0.354205023996987	-2.6224342460514	0.188872501002162	-0.514053162386637	-2.4604475188859
B216-20180713_130742_proc	N2250L575	B216	N2250L575_NGM_B216	20180713	130742	1297.175	345.904430064709	4319	1151.7036895172	3.06134075811465	24.8	49	Paris2	NGM	-1.68265927602102	-2.25633423031675	-0.69527442672456	-3.39228308764931	-0.299265331454939	-1.72544814356715	0.0708212906690136	-0.407626001768542	-2.4046265820269
B216-20180713_133052_proc	PBancL0	B216	PBancL0_NGM_B216	20180713	133052	1296.776	232.750326797386	1613	289.507422349105	2.46165970258483	24.8	49	Paris2	NGM	-0.984519513095423	-1.83134246107505	-1.23999347814011	-4.13685341084499	0.302204249368376	-1.64813916345856	-0.788589549604222	0.607008718216835	-3.1710387346835
B216-20180713_141306_proc	N2ancL0	B216	N2ancL0_NGM_B216	20180713	141306	1152.624	258.927416009954	6437	1446.01862954101	3.16017388815543	24.7	48	Paris2	NGM	-1.3326978099005	-1.98600254368841	-1.20250839118831	-4.02800004835154	-0.550770798149283	-1.97312612156125	-0.641707737828197	0.258896439797437	-2.30421591582862
B216-20180713_143248_proc	PB250L474	B216	PB250L474_NGM_B216	20180713	143248	1200.807	282.613793103448	361	84.962512135876	1.92922734496408	24.8	48	Paris2	NGM	-1.00690235373359	-1.85974291642675	-0.518419621372202	-3.82491484576705	0.826492666970129	-1.92777170378265	0.0582806561041434	-0.190892657854161	-3.37729208813985
B216-20180713_145313_proc	N2250L546	B216	N2250L546_NGM_B216	20180713	145313	1149.481	478.885672937771	3474	1447.30432933282	3.160559861218	24.8	47	Paris2	NGM	-1.72485716723403	-2.27819662005461	-0.864234292734658	-4.71594924633317	-0.274034385163017	-3.12978262007472	-0.0430627987807938	-0.269689095964074	-2.47289092905045
B216-20180713_151247_proc	PB250L448	B216	PB250L448_NGM_B216	20180713	151247	1147.317	265.035186488388	2399	554.179370117974	2.74365035470012	24.9	47	Paris2	NGM	-0.503088964129117	-1.52085540632355	-1.54463879755752	-6.01269809205284	-0.0875993183448571	-2.83531900807681	-1.63328708084387	1.36028301963648	-3.15706632415625
B216-20180713_153222_proc	PB250L468	B216	PB250L468_NGM_B216	20180713	153222	1119.309	299.455326460481	1284	343.516079273246	2.53594707029283	24.9	47	Paris2	NGM	-1.03355141364007	-1.65099931645203	-0.755732349753371	-4.04288206170713	0.158522994653248	-2.40395997316244	-0.134358992554912	-0.158806441818434	-2.53916618655626
B216-20180713_155127_proc	PB250L428	B216	PB250L428_NGM_B216	20180713	155127	1150.081	191.171136653895	1734	288.232525324611	2.45974298679018	25	47	Paris2	NGM	-0.88625095983425	-1.58596593058748	-1.34451935908778	-4.03213055775116	0.202181237768598	-1.74430599212699	-1.02716092415748	0.815091443341228	-3.09843842970359
B216-20180713_161100_proc	PB250L447	B216	PB250L447_NGM_B216	20180713	161100	1286.946	229.818018664752	6044	1079.31498665038	3.03314820742695	24.9	47	Paris2	NGM	-1.09783968207647	-1.76157107242587	-1.26026837580996	-4.52208919824446	-0.384431280543989	-2.03504441534271	-0.959364581603243	0.629316796449714	-2.57659449689741
B216-20180713_163250_proc	N2250L574	B216	N2250L574_NGM_B216	20180713	163250	1147.319	188.182595573441	4349	713.320452418981	2.85328467634841	25.1	47	Paris2	NGM	-0.678817291932237	-2.02186720549066	-1.17885411910796	-4.83460744586341	-0.148265703928687	-2.16430945887895	-1.14174799531866	0.936277660135634	-3.18712073803468
B216-20180713_165222_proc	N2250L595	B216	N2250L595_NGM_B216	20180713	165222	1210.871	310.870042708969	3468	890.348607006612	2.94956008356206	25.2	46	Paris2	NGM	-0.834479930216123	-1.70539011534587	-0.949220577572704	-6.23637673510814	-0.150461929329633	-4.47746598818224	-0.801113252111221	0.498995835169456	-2.61799480076804
